League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Leonardo Spinazzola,Midfielder,10,0,6,21,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Mattia Perin,Goalkeeper,9,0,9,21,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,55.56%,,1,-,1,-,1,810,810,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Andrea Barzagli,Defender,7,0,4,20,3,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Mehdi Benatia,Defender,5,0,5,13,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,1,1,450,225,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Hans Nicolussi Caviglia,Forward,3,0,0,12,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Paolo Gozzi Iweru,Defender,1,0,1,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Grigoris Kastanos,Midfielder,1,0,1,1,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Carlo Pinsoglio,Goalkeeper,1,0,1,37,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Manolo Portanova,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,32,32,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Stephy Mavididi,Forward,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Simone Muratore,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Mattia Del Favero,Goalkeeper,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Juventus,2018/19,Serie A|Juventus|2018/19,Luca Coccolo,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,,,,73,,,,,,Team,,,,,,,,,,,53,5,1,3,-,3,8,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Allan,Midfielder,33,1,28,5,5,2,0,Player,-,1,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,10,2,8,5,5,2608,260.8,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Marko Rog,Midfielder,9,1,4,15,5,3,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,336,112,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Piotr Zielinski,Midfielder,36,6,33,4,3,10,0,Player,4,2,3,-,4,2,4,2,-,-,4,-,-,-,-,-,2,-,,,,,,,,,,5,2,3,3,2,2882,576.4,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Kalidou Koulibaly,Defender,35,2,35,0,0,1,0,Player,1,1,1,-,-,2,-,1,1,-,-,-,-,-,-,-,2,-,,,,,,,,,,10,4,6,6,4,3134,313.4,1,-,1,-,1,-,1,3134,3134
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Arkadiusz Milik,Forward,35,17,27,11,8,10,0,Player,6,11,4,4,10,7,1,13,3,-,11,1,-,3,-,-,2,-,2398,141,,,,,,,,4,3,1,-,4,2398,599.5,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Dries Mertens,Midfielder,35,16,23,14,12,10,0,Player,5,11,4,5,11,5,12,2,2,-,12,2,1,-,-,1,-,-,2289,143,11,15,Jose Callejon,2,,,1,1,-,1,-,1,2289,2289,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Jose Callejon,Forward,34,3,29,9,5,7,0,Player,2,1,1,1,3,-,3,-,-,-,2,1,-,-,-,-,-,-,,,10,14,Dries Mertens,5,,,,1,-,1,-,1,2652,2652,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Lorenzo Insigne,Forward,28,10,24,5,4,10,0,Player,4,6,4,6,6,4,10,-,-,-,9,-,-,-,-,1,-,-,2040,204,6,8,Dries Mertens,2,,,,6,3,3,3,3,2040,340,1,1,-,-,1,-,1,2040,2040
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Elseid Hisaj,Defender,27,0,24,14,3,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,1,2109,527.25,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Fabian,Midfielder,27,5,20,15,7,4,0,Player,2,3,2,1,2,3,1,4,-,-,5,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,1990,663.33,1,-,1,-,1,-,1,1990,1990
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Kevin Malcuit,Defender,24,0,20,18,4,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,2,1,1806,602,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Simone Verdi,Forward,22,3,9,21,13,9,0,Player,1,2,-,1,1,2,1,2,-,-,1,1,-,-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Raul Albiol,Defender,20,1,19,7,1,0,0,Player,1,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,4,1,3,-,4,1712,428,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Mario Rui,Defender,20,1,17,16,3,4,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,1,4,1,4,1419,283.8,1,-,1,-,1,-,1,1419,1419
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Adam Ounas,Midfielder,18,3,6,23,12,6,0,Player,2,1,1,1,2,1,-,3,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,David Ospina,Goalkeeper,17,0,16,17,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,31.25%,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Nikola Maksimovic,Defender,17,0,15,18,2,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1,3,1375,343.75,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Faouzi Ghoulam,Defender,16,1,12,15,4,3,0,Player,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,1,1,1153,576.5,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Alex Meret,Goalkeeper,14,0,13,12,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,38.46%,,-,-,-,-,-,1151,-,1,1,-,1,-,1,-,1281,1281
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Marek Hamsik,Midfielder,13,0,12,7,1,7,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,922,922,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Amadou Diawara,Midfielder,13,0,8,19,5,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,661,165.25,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Amin Younes,Midfielder,12,3,6,11,6,6,0,Player,1,2,1,2,1,2,2,1,-,-,2,-,-,-,-,-,1,-,,,,,,,,,,1,-,1,1,-,499,499,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Sebastiano Luperto,Defender,12,0,6,28,6,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Orestis Karnezis,Goalkeeper,9,0,9,29,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,4,44.44%,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Vlad Chiriches,Defender,3,0,3,8,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Gianluca Gaetano,Midfielder,2,0,0,8,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Davide Marfella,Goalkeeper,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Nikita Contini,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,"Alessandro D'Andrea",Goalkeeper,0,0,0,13,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Napoli,2018/19,Serie A|Napoli|2018/19,Antonio Pio Daniele,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,,,,75,,,,,,Team,,,,,,,,,,,53,7,4,-,-,2,9,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Andreas Cornelius,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Duvan Zapata,Forward,37,23,32,5,5,8,0,Player,8,15,6,7,8,15,16,3,4,-,15,2,1,-,-,1,4,-,2898,126,6,8,Mario Pasalic,2,,,2,5,1,4,3,2,2898,579.6,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Remo Freuler,Midfielder,35,2,35,2,0,10,0,Player,2,-,2,-,1,1,2,-,-,-,2,-,-,-,-,-,-,-,,,6,8,Josip Ilicic,3,,,,4,2,2,2,2,3032,758,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Alejandro Dario Gomez,Midfielder,35,7,34,2,1,14,0,Player,3,4,1,2,5,2,5,2,-,-,7,-,-,-,-,-,-,-,2912,416,11,15,Mario Pasalic,3,,,,5,1,4,1,4,2912,582.4,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Marten de Roon,Midfielder,35,2,34,1,1,3,0,Player,1,1,2,-,1,1,2,-,-,-,1,-,-,-,-,1,-,-,,,,,,,,,,8,3,5,7,1,2977,372.13,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Hans Hateboer,Defender,35,5,33,4,2,2,0,Player,3,2,2,1,3,2,3,-,2,-,3,2,-,-,-,-,-,-,,,5,7,Duvan Zapata,5,,,,5,2,3,4,1,2973,594.6,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Mario Pasalic,Midfielder,33,5,17,20,16,10,0,Player,1,4,-,3,3,2,3,1,1,-,4,-,-,-,-,-,1,-,,,,,,,,,,1,-,1,-,1,1613,1613,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Josip Ilicic,Midfielder,31,12,23,9,8,12,0,Player,5,7,2,2,5,7,5,7,-,-,10,-,1,-,-,-,1,-,2156,180,7,9,Gianluca Mancini,2,,,2,5,2,3,2,3,2150,430,1,1,-,-,1,-,1,2162,2162
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Gianluca Mancini,Defender,30,5,25,12,5,8,0,Player,1,4,1,1,2,3,2,1,2,-,2,-,1,-,-,-,2,-,,,,,,,,,,5,2,3,1,4,2249,449.8,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Jose Luis Palomino,Defender,30,1,25,8,5,3,0,Player,-,1,1,-,1,-,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,6,3,3,4,2,2260,376.67,1,-,1,-,1,-,1,2260,2260
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Robin Gosens,Defender,28,3,23,15,5,9,0,Player,-,3,-,2,1,2,-,2,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,2,-,2,-,2,1947,973.5,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Timothy Castagne,Defender,28,4,21,17,7,3,0,Player,2,2,-,1,2,2,2,1,1,-,3,1,-,-,-,-,-,-,,,,,,,,,,3,2,1,-,3,2001,667,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Andrea Masiello,Defender,24,0,22,10,2,7,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,2,3,1842,368.4,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Berat Djimsiti,Defender,24,1,20,17,4,2,1,Player,-,1,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,,,,,,,,,,3,1,2,2,1,1805,601.67,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Musa Barrow,Forward,22,1,6,29,16,7,0,Player,-,1,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Rafael Toloi,Defender,21,1,20,2,1,2,1,Player,-,1,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,2,-,2,-,2,1748,874,1,1,-,-,1,-,1,1748,1748
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Pierluigi Gollini,Goalkeeper,20,0,20,18,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,4,20.00%,,1,1,-,-,1,1800,1800,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Etrit Berisha,Goalkeeper,18,0,18,19,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,27.78%,,1,-,1,-,1,1620,1620,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Emiliano Rigoni,Forward,12,3,6,9,6,4,0,Player,2,1,-,1,-,3,2,1,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,520,520,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Matteo Pessina,Midfielder,12,0,1,37,11,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Ali Adnan Kadhim,Defender,3,0,2,14,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Arkadiusz Reca,Defender,3,0,0,27,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Dejan Kulusevski,Midfielder,3,0,0,15,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Marco Tumminello,Forward,2,0,0,12,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,7,7,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Roberto Piccoli,Forward,2,0,0,5,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Francesco Rossi,Goalkeeper,1,0,0,38,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Roger Ibanez,Defender,1,0,0,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Davide Bettella,Defender,0,0,0,9,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Enrico Del Prato,Defender,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Lorenzo Peli,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Atalanta,2018/19,Serie A|Atalanta|2018/19,Andrea Colpani,Midfielder,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,,,,57,,,,,,Team,,,,,,,,,,,28,11,-,-,-,8,10,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Cedric Soares,Defender,4,0,3,14,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Yann Karamoh,Forward,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Samir Handanovic,Goalkeeper,38,0,38,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,17,44.74%,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Matteo Politano,Forward,36,5,31,5,5,23,0,Player,3,2,2,1,4,1,-,5,-,-,4,-,-,-,-,-,1,-,,,6,11,Keita Balde,2,,,,4,-,4,3,1,2568,642,1,1,-,-,1,-,1,2576,2576
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Milan Skriniar,Defender,35,0,35,3,0,0,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,3150,787.5,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Ivan Perisic,Midfielder,34,8,30,8,4,8,1,Player,3,5,2,3,3,5,2,5,1,-,5,1,-,-,-,2,-,-,2705,338,,,,,,,,5,2,3,4,1,2705,541,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Marcelo Brozovic,Midfielder,32,2,31,1,1,7,0,Player,1,1,1,1,-,2,1,1,-,-,1,-,-,-,-,-,1,-,,,,,,,,,,11,5,6,3,8,2657,241.55,1,-,1,-,1,-,1,2657,2657
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Kwadwo Asamoah,Forward,32,0,30,7,2,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,3,3,2672,445.33,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,"Danilo D'Ambrosio",Defender,30,2,29,8,1,3,0,Player,-,2,1,1,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,5,9,Ivan Perisic,2,,,,6,3,3,4,2,2581,430.17,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Matias Vecino,Midfielder,30,3,23,12,7,9,0,Player,2,1,2,1,-,3,2,1,-,-,2,-,-,-,-,-,1,-,,,,,,,,,,8,3,5,2,6,2017,252.13,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Mauro Icardi,Forward,29,11,24,8,5,6,0,Player,4,7,5,5,3,8,7,1,3,-,3,2,-,-,-,5,1,-,2268,206,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Radja Nainggolan,Midfielder,29,6,22,9,7,11,0,Player,2,4,3,3,4,2,4,-,2,-,2,2,-,-,-,-,2,-,1971,329,,,,,,,,3,-,3,-,3,1971,657,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Stefan de Vrij,Defender,28,2,28,5,0,0,1,Player,1,1,-,-,1,1,-,-,2,-,-,1,-,-,-,-,1,-,,,,,,,,,,2,2,-,1,1,2520,1260,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Lautaro Martinez,Forward,27,6,13,21,14,4,0,Player,2,4,4,2,3,3,2,1,3,-,2,3,-,-,-,1,-,-,1334,222,,,,,,,,4,1,3,3,1,1334,333.5,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Borja Valero,Midfielder,27,0,12,24,15,9,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,1225,306.25,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Keita Balde,Forward,24,5,8,23,16,7,0,Player,2,3,4,2,3,2,4,1,-,-,3,1,-,-,-,-,1,-,881,176,,,,,,,,2,-,2,2,-,881,440.5,1,-,1,-,1,1,-,881,881
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Joao Mario,Midfielder,20,1,12,21,8,7,0,Player,-,1,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,1,1,1081,540.5,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Roberto Gagliardini,Defender,19,5,13,25,6,5,0,Player,2,3,2,2,3,2,2,2,1,-,2,1,-,-,-,-,2,-,1086,217,,,,,,,,4,1,3,1,3,1086,271.5,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Antonio Candreva,Midfielder,18,1,5,32,13,5,0,Player,-,1,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Joao Miranda,Defender,14,0,14,20,0,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,-,3,1161,387,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Dalbert,Defender,11,0,9,24,2,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,778,389,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Sime Vrsaljko,Defender,10,0,8,8,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,-,2,726,363,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Andrea Ranocchia,Defender,4,0,0,38,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,58,58,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Daniele Padelli,Goalkeeper,0,0,0,38,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Internazionale,2018/19,Serie A|Internazionale|2018/19,Tommaso Berni,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,,,,51,,,,,,Team,,,,,,,,,,,35,9,1,2,-,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Gonzalo Higuain,Forward,15,6,15,0,0,2,0,Player,4,2,2,2,5,1,5,1,-,-,5,1,-,-,-,-,-,-,1287,215,,,,,,,,3,-,3,3,-,1280,426.67,1,1,-,-,1,1,-,1294,1294
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Gianluigi Donnarumma,Goalkeeper,36,0,36,0,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,11,30.56%,,4,1,3,-,4,3092,773,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Hakan Calhanoglu,Midfielder,36,3,34,2,2,15,0,Player,2,1,2,1,-,3,2,-,1,-,2,1,-,-,-,-,-,-,,,6,12,Krzysztof Piatek,2,,,,3,1,2,1,2,2896,965.33,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Suso,Midfielder,35,7,35,1,0,12,0,Player,2,5,2,4,4,3,1,6,-,-,6,-,-,1,-,-,-,-,3032,433,11,22,Gonzalo Higuain,3,,,,9,5,4,3,6,3031,336.78,1,-,1,-,1,1,-,3031,3031
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Ricardo Rodriguez,Defender,35,0,35,1,0,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,3,2,3052,610.4,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Franck Kessie,Defender,34,7,34,1,0,3,0,Player,3,4,3,3,4,3,5,2,-,-,4,1,-,-,-,2,-,-,3021,432,,,,,,,,8,-,8,3,5,3021,377.63,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Patrick Cutrone,Forward,34,3,12,24,22,3,0,Player,1,2,1,1,3,-,2,-,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,2,2,-,1,1,1438,719,,,,,,,,,
Serie A,AC Milan,2018/19,Serie A|AC Milan|2018/19,Alessio Romagnoli,Defender,32,2,32,0,0,1,1,Player,-,2,1,2,1,1,-,2,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,6,-,6,3,3,2849,474.83,1,1,-,-,1,-,1,2867,2867
