League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Pierre-Daniel Nguinda,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Diego Benaglio,Goalkeeper,0,0,0,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,-,0,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Danijel Subasic,Goalkeeper,0,0,0,11,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Jorge,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Pietro Pellegri,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Seydou Sy,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Jean Marcelin,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,AS Monaco,2019/20,French Ligue 1|AS Monaco|2019/20,Nacer Chadli,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,,,,15,,,,,,Team,,,,,,,,,,,9,2,-,1,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Baptiste Santamaria,Midfielder,18,1,18,0,0,1,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1592,1592,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Romain Thomas,Defender,18,0,18,0,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,2,1532,383,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Ludovic Butelle,Goalkeeper,18,0,18,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,8,44.44%,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Rachid Alioui,Forward,18,4,12,6,6,8,0,Player,-,4,1,3,1,3,4,-,-,-,2,-,-,1,-,-,1,-,1103,276,,,,,,,,1,-,1,-,1,1103,1103,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Thomas Mangani,Midfielder,17,2,16,2,1,5,0,Player,1,1,1,2,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Mathias Pereira Lage,Midfielder,17,1,13,4,4,7,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1118,1118,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Pierrick Capelle,Midfielder,16,0,13,3,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,1,1177,294.25,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Vincent Manceau,Midfielder,15,0,15,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,1350,1350,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Ismael Traore,Defender,14,0,14,2,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,2,-,1243,621.5,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Rayan Ait-Nouri,Defender,13,0,12,1,1,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,2,-,944,472,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Sada Thioub,Forward,13,1,7,7,6,1,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,776,258.67,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Stephane Bahoken,Forward,11,2,5,7,6,4,0,Player,1,1,1,2,1,1,2,-,-,-,1,-,-,-,-,1,-,-,,,,,,,,,,3,-,3,2,1,467,155.67,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Angelo Fulgini,Midfielder,10,1,10,2,0,3,0,Player,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,1,1,-,-,1,832,832,1,-,1,-,1,-,1,832,832
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Rodrigue Casimir Ninga,Forward,10,0,4,7,6,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,429,429,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Antonin Bobichon,Midfielder,9,0,6,8,3,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Mateo Pavlovic,Defender,8,0,6,11,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,628,628,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Theo Pellenard,Defender,8,0,4,8,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,452,452,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Farid El Melali,Midfielder,6,2,4,3,2,4,0,Player,1,1,2,1,2,-,-,-,2,-,1,1,-,-,-,-,-,-,291,146,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Abdoulaye Bamba,Defender,3,0,3,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,270,270,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Wilfried Kanga,Forward,3,0,0,8,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Ibrahim Cisse,Defender,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Mazire Soula,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Souleyman Doumbia,Defender,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Anthony Mandrea,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Zinedine Ould Khaled,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Jason Mbock,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2019/20,French Ligue 1|Angers SCO|2019/20,Danijel Petkovic,Goalkeeper,0,0,0,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,,,,14,,,,,,Team,,,,,,,,,,,6,4,1,-,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Habib Diallo,Forward,17,8,17,0,0,2,0,Player,5,3,6,4,4,4,3,2,3,-,2,3,1,-,-,1,1,-,1476,185,,,,,,,,2,-,2,2,-,1476,738,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Fabien Centonze,Defender,17,0,17,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,1530,510,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Alexandre Oukidja,Goalkeeper,16,0,16,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,37.50%,,1,-,1,-,1,1395,1395,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Digbo Gnampa Habib Maiga,Midfielder,16,0,16,1,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,2,3,1413,282.6,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Opa Nguette,Forward,16,2,15,2,1,12,0,Player,1,1,1,-,2,-,1,1,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,1199,1199,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,John Boye,Defender,15,1,15,1,0,1,0,Player,-,1,1,1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,5,2,3,3,2,1306,261.2,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Mamadou Fofana,Midfielder,15,0,13,4,2,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,1137,379,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Stoppila Sunzu,Defender,14,0,11,3,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,1118,1118,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Adama Traore (21),Midfielder,13,1,10,5,3,5,0,Player,-,1,-,1,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,3,21,Ibrahima Niane,1,,,,1,1,-,-,1,846,846,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Ibrahima Niane,Forward,12,1,2,14,10,2,0,Player,-,1,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Victorien Angban,Midfielder,11,0,8,5,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Farid Boulaya,Midfielder,11,0,3,10,8,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,371,371,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Thomas Delaine,Midfielder,10,0,10,4,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,869,289.67,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,"Kevin N'Doram",Defender,10,0,9,3,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,746,746,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Renaud Cohade,Midfielder,9,1,7,7,2,5,0,Player,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,-,3,617,205.67,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Thierry Ambrose,Forward,9,0,2,14,7,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,279,279,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Vincent Pajot,Midfielder,8,0,3,13,5,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Marvin Gakpa,Midfielder,8,0,3,11,5,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Matthieu Udol,Defender,7,0,6,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,564,564,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Manuel Cabit,Defender,2,0,2,7,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,180,180,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Dylan Bronn,Defender,2,0,2,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Paul Delecroix,Goalkeeper,2,0,1,15,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Georges Mikautadze,Forward,1,0,0,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Papa Ndiaga Yade,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Sami Lahssaini,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Guillaume Dietsch,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Amadou Ndiaye,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,FC Metz,2019/20,French Ligue 1|FC Metz|2019/20,Boubacar Traore,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,,,,20,,,,,,Team,,,,,,,,,,,9,5,2,1,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Matz Sels,Goalkeeper,17,0,17,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,3,17.65%,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Ludovic Ajorque,Forward,16,5,14,3,2,8,0,Player,3,2,3,1,2,3,1,3,1,-,2,2,-,-,-,-,1,-,1210,242,3,15,Lebo Mothiba,2,,,,2,-,2,1,1,1210,605,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Adrien Thomasson,Midfielder,15,5,15,0,0,7,0,Player,2,3,1,1,3,2,2,3,-,-,3,1,1,-,-,-,-,-,1281,256,,,,,,,,3,2,1,2,1,1281,427,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Alexander Djiku,Midfielder,15,0,15,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,1,3,1350,337.5,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Kenny Lala,Defender,15,1,13,3,2,0,0,Player,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,,,,,,,,,,1,-,1,1,-,1229,1229,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Jean Ricner Bellegarde,Midfielder,15,0,9,6,6,7,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,872,436,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Stefan Mitrovic,Defender,14,1,14,2,0,1,0,Player,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,3,1,2,2,1,1244,414.67,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Ibrahima Sissoko,Midfielder,14,0,12,3,2,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,-,3,1023,341,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Lebo Mothiba,Forward,13,3,9,4,4,6,0,Player,1,2,-,2,3,-,2,1,-,-,2,1,-,-,-,-,-,-,794,265,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Lamine Kone,Defender,12,1,11,4,1,2,0,Player,1,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,910,455,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Youssouf Fofana,Midfielder,12,1,11,1,1,3,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Dimitri Lienard,Midfielder,12,1,8,6,4,2,0,Player,-,1,-,-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,,,3,15,Adrien Thomasson,2,,,,1,-,1,-,1,775,775,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Mohamed Simakan,Defender,11,0,11,2,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,974,487,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Lionel Carole,Defender,11,0,10,7,1,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Nuno Da Costa,Forward,11,1,2,13,9,0,0,Player,-,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,2,-,2,2,-,303,151.5,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Kevin Lucien Zohi,Midfielder,10,0,1,11,9,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,189,189,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Anthony Caci,Midfielder,6,1,6,1,0,2,0,Player,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Benjamin Corgnet,Midfielder,6,0,3,10,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Abdallah Ndour,Defender,5,0,3,8,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,283,283,1,-,1,-,1,1,-,283,283
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Sanjin Prcic,Midfielder,3,0,1,3,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Moataz Zemzemi,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Majeed Waris,Forward,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Adrien Lebeau,Midfielder,1,0,0,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Eiji Kawashima,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Ivan Botella,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Ismael Aaneba,Defender,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Bingourou Kamara,Goalkeeper,0,0,0,16,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,RC Strasbourg,2019/20,French Ligue 1|RC Strasbourg|2019/20,Jeremy Grimm,Midfielder,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,,,,10,,,,,,Team,,,,,,,,,,,8,-,-,-,-,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Bruno Ecuele Manga,Defender,17,0,17,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,1530,1530,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Roman Amalfitano,Midfielder,17,0,13,4,4,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1262,631,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,"Didier Ibrahim N'Dong",Midfielder,16,0,16,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,-,1432,716,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Mama Balde,Midfielder,14,1,12,2,2,7,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,915,915,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Mounir Chouiar,Forward,13,2,12,1,1,6,0,Player,1,1,-,1,2,-,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,4,3,1,2,2,1042,260.5,1,-,1,-,1,-,1,1042,1042
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Wesley Lautoa,Midfielder,13,0,11,3,2,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Stephy Mavididi,Forward,13,2,7,6,6,5,0,Player,1,1,1,2,2,-,1,1,-,-,1,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Alfred Gomis,Goalkeeper,12,0,12,2,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,41.67%,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Julio Tavares,Forward,12,2,11,1,1,1,0,Player,1,1,1,2,2,-,2,-,-,-,1,-,-,-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Fouad Chafik,Defender,12,0,11,4,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,933,933,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Mickael Alphonse,Defender,11,0,11,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,990,990,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Bryan Soumare,Midfielder,10,0,3,12,7,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Jhonder Cadiz,Forward,9,2,6,4,3,1,0,Player,1,1,1,1,1,1,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,556,278,,,,,,,,,
French Ligue 1,Dijon FCO,2019/20,French Ligue 1|Dijon FCO|2019/20,Senou Couliably,Defender,8,0,7,3,1,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
