League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Nicolas Janvier,Midfielder,4,0,1,8,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Dimitri Cavare,Forward,2,0,1,10,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Ermir Lenjani,Defender,2,0,0,5,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Mehdi Zeffane,Defender,1,0,1,14,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,James Lea Siliki,Midfielder,1,0,0,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Sylvain Armand,Defender,1,0,0,6,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Romain Cagnon,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Anthony Ribelin,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Edvinas Gertmonas,Goalkeeper,0,0,0,11,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Denis Will Poha,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,"Rais M'Bolhi",Goalkeeper,0,0,0,12,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Abdoulaye Diallo,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Mahamadou Habibou,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Stade Rennes,2016/17,French Ligue 1|Stade Rennes|2016/17,Paul Nardi,Goalkeeper,0,0,0,13,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,,,,46,,,,,,Team,,,,,,,,,,,24,14,-,-,-,4,4,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Lucas Deaux,Midfielder,38,2,35,3,3,8,0,Player,-,2,-,-,1,1,1,-,1,-,2,-,-,-,-,-,-,-,,,5,11,Yannis Salibur,2,,,,4,1,3,1,3,3078,769.5,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Karl-Johan Johnsson,Goalkeeper,37,0,37,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,8,21.62%,,2,1,1,1,1,3279,1639.5,1,1,-,1,-,-,1,3381,3381
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Christophe Kerbrat,Midfielder,35,0,35,2,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,3135,1045,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Yannis Salibur,Midfielder,35,8,34,2,1,19,0,Player,2,6,4,1,6,2,2,6,-,-,6,1,-,-,-,1,-,-,2815,352,,,,,,,,2,-,2,-,2,2815,1407.5,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Jimmy Briand,Forward,34,12,32,3,2,4,0,Player,2,10,5,4,7,5,7,3,2,-,2,4,-,-,-,3,3,-,2884,240,,,,,,,,2,1,1,-,2,2884,1442,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Marcus Coco,Midfielder,34,4,31,3,3,18,0,Player,2,2,-,2,1,3,4,-,-,-,3,1,-,-,-,-,-,-,,,,,,,,,,7,3,4,3,4,2642,377.43,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Jeremy Sorbon,Defender,33,1,33,2,0,1,0,Player,-,1,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,2946,2946,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Marcal,Defender,31,0,31,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,7,15,Mustapha Diallo,2,,,,4,3,1,1,3,2689,672.25,1,-,1,1,-,-,1,2689,2689
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Ettiene Didot,Midfielder,28,1,26,3,2,11,0,Player,-,1,-,1,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,6,2,4,2,4,2108,351.33,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Nill De Pauw,Forward,28,4,3,35,25,2,0,Player,-,4,1,3,2,2,1,3,-,-,3,-,-,-,-,-,1,-,,,,,,,,,,1,-,1,-,1,736,736,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Jordan Ikoko,Defender,27,0,25,6,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,2323,774.33,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Mustapha Diallo,Forward,26,5,22,8,4,9,0,Player,4,1,4,1,3,2,2,1,2,-,2,3,-,-,-,-,-,-,,,,,,,,,,8,5,3,3,5,1775,221.88,1,-,1,-,1,-,1,1775,1775
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Ludovic Blas,Midfielder,25,1,10,22,15,3,0,Player,-,1,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,5,-,5,3,2,1166,233.2,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Mathieu Bodmer,Midfielder,22,0,15,17,7,7,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,3,1260,315,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Alexandre Mendy,Forward,21,3,5,24,16,2,0,Player,-,3,-,1,2,1,2,1,-,-,2,1,-,-,-,-,-,-,,,,,,,,,,2,1,1,-,2,774,387,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Sloan Privat,Forward,20,3,12,14,8,12,0,Player,2,1,2,2,2,1,1,1,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,1,1,-,1,-,884,884,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Baissama Sankoh,Defender,17,0,11,13,6,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,1,1043,347.67,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Tibault Giresse,Midfielder,14,1,4,33,10,4,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Jonathan Martins Pereira,Defender,13,0,12,4,1,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,1010,252.5,1,-,1,-,1,-,1,1010,1010
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Brou Angoua,Defender,7,0,6,12,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Nicolas Benezet,Midfielder,5,1,3,3,2,3,0,Player,1,-,-,1,1,-,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Alexis Mane,Defender,3,0,0,7,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Dorian Leveque,Defender,2,0,2,8,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,166,166,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Romain Salin,Goalkeeper,1,0,1,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Theo Guivarch,Goalkeeper,1,0,0,15,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Ivan Inzoudine,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Matteo Ahlinvi,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Jonathan Correia,Midfielder,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Victor Mouangue Kingue,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Fousseni Diabate,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Johny Placide,Goalkeeper,0,0,0,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,En Avant Guingamp,2016/17,French Ligue 1|En Avant Guingamp|2016/17,Jeremy Livolant,Midfielder,0,0,0,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,,,,40,,,,,,Team,,,,,,,,,,,20,3,1,1,-,7,8,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Gabriel,Defender,1,0,0,5,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Sebastien Corchia,Defender,38,1,38,0,0,1,0,Player,-,1,1,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,,,,,,,,,,4,1,3,3,1,3418,854.5,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Ibrahim Amadou,Midfielder,36,1,34,4,2,4,0,Player,1,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,4,2,2,2,2,2975,743.75,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Vincent Enyeama,Goalkeeper,32,0,32,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,8,25.00%,,4,-,4,1,3,2855,713.75,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Eder,Forward,31,6,28,3,3,4,0,Player,1,5,2,3,6,-,4,1,1,-,3,-,-,-,-,1,2,-,,,,,,,,,,3,-,3,2,1,2470,823.33,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Nicolas de Preville,Forward,30,14,23,8,7,12,0,Player,6,8,6,4,9,5,12,2,-,-,6,-,-,-,-,5,3,-,2075,148,,,,,,,1,2,1,1,1,1,2075,1037.5,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Franck Beria,Defender,28,1,27,7,1,3,0,Player,1,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,7,2,5,2,5,2328,332.57,1,-,1,1,-,-,1,2328,2328
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Bakary Adama Soumaoro,Midfielder,27,0,26,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,2325,2325,1,1,-,-,1,-,1,2379,2379
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Rony Lopes,Midfielder,25,4,22,3,3,8,0,Player,1,3,1,1,1,3,3,1,-,-,2,2,-,-,-,-,-,-,,,5,13,Nicolas de Preville,2,,,,2,-,2,1,1,1875,937.5,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Yassine Benzia,Forward,25,3,21,7,4,17,0,Player,1,2,1,1,-,3,3,-,-,-,2,-,-,-,-,1,-,-,,,,,,,,,,3,2,1,-,3,1642,547.33,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Marko Basa,Defender,24,1,24,0,0,5,0,Player,1,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Julian Palmieri,Midfielder,23,1,17,13,6,1,0,Player,-,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,4,2,2,3,1,1598,399.5,1,-,1,-,1,1,-,1598,1598
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Yves Bissouma,Midfielder,23,1,5,21,18,2,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,-,4,1,3,755,188.75,1,1,-,-,1,1,-,769,769
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Rio Mavuba,Midfielder,18,0,14,9,4,10,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,3,1,1114,278.5,1,1,-,-,1,1,-,1114,1114
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Naim Sliti,Midfielder,15,1,9,18,6,4,0,Player,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,863,863,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Xeka,Midfielder,13,1,13,1,0,3,0,Player,-,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,2,-,2,2,-,1128,564,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Renato Civelli,Defender,13,1,12,6,1,0,0,Player,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,4,-,4,2,2,1096,274,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Eric Bautheac,Midfielder,13,0,9,13,4,8,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,3,1,729,182.25,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Anwar El-Ghazi,Forward,12,1,7,9,5,2,0,Player,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,692,346,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Junior Alonso,Defender,11,0,9,7,2,0,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,866,866,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Ricardo Kishna,Forward,11,0,5,8,6,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Martin Terrier,Forward,10,1,1,15,9,1,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Mike Maignan,Goalkeeper,7,0,6,32,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,3,50.00%,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Ryan Mendes,Forward,7,0,2,6,5,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Stoppila Sunzu,Defender,4,0,1,14,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Fares Bahlouli,Midfielder,3,0,1,5,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Youssouf Kone,Forward,2,0,2,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Hamza Mendyl,Defender,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Valere Pollet,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Jean Butez,Goalkeeper,0,0,0,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Carlens Arcus,Defender,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Valentin Vanbalegem,Defender,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Junior Tallo,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Lebo Mothiba,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Lille OSC,2016/17,French Ligue 1|Lille OSC|2016/17,Benjamin Pavard,Defender,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,,,,40,,,,,,Team,,,,,,,,,,,20,7,2,2,-,3,6,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Baptiste Santamaria,Midfielder,37,0,35,3,2,8,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,-,2,3079,1539.5,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Romain Thomas,Defender,36,1,36,0,0,0,0,Player,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,5,3,2,3,2,3208,641.6,1,1,-,-,1,-,1,3272,3272
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Thomas Mangani,Midfielder,34,3,33,1,1,11,0,Player,-,3,-,-,1,2,-,3,-,-,1,-,-,-,-,2,-,-,,,9,23,"Cheikh N'Doye",2,,,,3,-,3,2,1,2853,951,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,"Cheikh N'Doye",Midfielder,33,6,32,1,1,0,0,Player,2,4,1,1,4,2,2,-,4,-,1,2,1,-,-,-,2,-,,,,,,,,,,5,2,3,4,1,2911,582.2,1,1,-,-,1,-,1,2911,2911
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Vincent Manceau,Midfielder,33,1,32,1,1,1,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,2,3,2,3,2865,573,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Nicolas Pepe,Midfielder,33,3,11,23,22,9,0,Player,2,1,1,2,2,1,1,2,-,-,2,-,-,1,-,-,-,-,,,,,,,,,,2,1,1,-,2,1307,653.5,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Ismael Traore,Defender,32,1,32,1,0,3,1,Player,1,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,3,2,1,1,2,2812,937.33,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Pierrick Capelle,Midfielder,32,2,20,15,12,12,0,Player,1,1,1,1,1,1,-,1,1,-,1,-,1,-,-,-,-,-,,,,,,,,,,4,3,1,1,3,1751,437.75,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Karl Toko Ekambi,Forward,31,7,29,2,2,14,0,Player,3,4,3,4,3,4,6,-,1,-,5,1,-,-,-,-,1,-,2440,349,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Famara Diedhiou,Forward,31,8,28,3,3,18,0,Player,3,5,3,4,4,4,6,-,2,-,4,3,-,-,-,1,-,-,2284,286,,,,,,,,6,2,4,2,4,2284,380.67,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Kevin Berigaud,Forward,26,0,10,22,16,7,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,1087,1087,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Mathieu Michel,Goalkeeper,23,0,23,12,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,8,34.78%,,1,-,1,-,1,2070,2070,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Gilles Sunu,Forward,23,0,8,21,15,8,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,807,807,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Jonathan Bamba,Midfielder,17,3,9,9,8,7,0,Player,1,2,3,1,3,-,1,2,-,-,2,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Yoann Andreu,Defender,16,0,16,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,3,1,2,1,2,1368,456,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Issa Cissokho,Defender,13,0,13,2,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1159,579.5,1,1,-,-,1,-,1,1167,1167
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Mateo Pavlovic,Defender,12,1,9,19,3,1,0,Player,1,-,1,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,1,1,850,425,1,1,-,-,1,1,-,878,878
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Flavien Tait,Midfielder,11,2,5,20,6,4,0,Player,1,1,1,1,2,-,1,1,-,-,1,-,-,1,-,-,-,-,,,,,,,,,,1,-,1,1,-,433,433,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Denis Petric,Goalkeeper,9,0,9,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,1,-,1,-,1,810,810,,,,,,,,,
French Ligue 1,Angers SCO,2016/17,French Ligue 1|Angers SCO|2016/17,Pablo Martinez,Defender,9,0,6,24,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,626,156.5,,,,,,,,,
